Discrete Queue Name,ProducerName,ConsumerName,Primary App_Full_Name,PrimaryAppDisp,PrimaryAppRole,Primary Application Id,q_type,Primary Neighborhood,Primary Hosting Type,Primary Data classification,Primary Enterprise Critical Payment Application,Primary PCI,Primary Publicly Accessible,Primary TRTC,queue_manager_name,app_id,line_of_business,cluster_name,cluster_namelist,def_persistence,def_put_response,inhibit_get,inhibit_put,remote_q_mgr_name,remote_q_name,usage,xmit_q_name,Neighborhood
8ARX.9ADV.RQST,Krypton Payment Gateway,Regulus Position Keeper,Krypton Payment Gateway,Private IaaS,Producer,8ARX,Remote,Private PaaS,Internal,Public,No,No,No,01= 30 Minutes to 2 Hours,WL6E30,8ARX,TECHSEC,TECHPAY,TECHPAY,Yes,Synchronous,Enabled,Enabled,WL6EX2B,8ARX.9ADV.RQST.WL6E,Normal,8ARX.WL6EX2B,Private PaaS
8ARX.9ADV.RQST,Krypton Payment Gateway,Regulus Position Keeper,Regulus Position Keeper,"Private IaaS, Private PaaS",Consumer,9ADV,Remote,Private IaaS,Internal,Public,No,No,Yes,00= 0-30 Minutes,WL6EX2B,9ADV,TECHRISK,TECHPAY,TECHPAY,Yes,Synchronous,0,Enabled,WL6EX2B,8ARX.9ADV.RQST.WL6E,0,8ARX.WL6EX2B,Private IaaS
RRDV.TTLT.RQST,Antares Settlement Bus,Neptune Risk Analytics,Antares Settlement Bus,"Full App Retire, Mainframe",Producer,RRDV,Remote,Mainframe,Internal,Restricted,No,No,No,00= 0-30 Minutes,WS26,RRDV,TECHFIN,TECHCT,TECHCT,Yes,Asynchronous,Enabled,0,WL6ER2F,RRDV.TTLT.RQST.WL6E,0,RRDV.WL6ER2F,Mainframe
RRDV.TTLT.RQST,Antares Settlement Bus,Neptune Risk Analytics,Neptune Risk Analytics,Private IaaS,Consumer,TTLT,Remote,Private IaaS,External,Public,No,No,Yes,04= 12 to 24 Hours,WL6ER2F,TTLT,TECHCCIBT,TECHCT,TECHCT,Yes,Asynchronous,0,0,WL6ER2F,RRDV.TTLT.RQST.WL6E,Normal,RRDV.WL6ER2F,Private IaaS
YZNP.8B.EVT,DFCeth - HUVY MIPKNVL ZYU,Saturn Compliance Monitor,DFCeth - HUVY MIPKNVL ZYU,"Private IaaS, Private PaaS",Producer,YZNP,Remote,Public Cloud,Internal,Confidential,No,No,No,04= 12 to 24 Hours,WRR2F,YZNP,TECHCT,TECHCCIBT,TECHCCIBT,Yes,Synchronous,Enabled,Enabled,WL6EX2C,YZNP.8B.EVT.WL6E,0,YZNP.WL6EX2C,Public Cloud
YZNP.8B.EVT,DFCeth - HUVY MIPKNVL ZYU,Saturn Compliance Monitor,Saturn Compliance Monitor,"Private IaaS, Private PaaS",Consumer,8B,Remote,Public Cloud,Internal,Public,No,No,No,05= 1 to 3 Days,WL6EX2C,8B,TECHRISK,TECHCCIBT,TECHCCIBT,Yes,Synchronous,0,0,WL6EX2C,YZNP.8B.EVT.WL6E,Normal,YZNP.WL6EX2C,Public Cloud
AB.9BFK.NTFY,OOIKN JIU,Achernar Limit Monitor,OOIKN JIU,"Full App Retire, Mainframe",Producer,AB,Remote,Public Cloud,Internal,Internal Use,Yes,No,Yes,05= 1 to 3 Days,WL6FX2A,AB,TECHCCIBT,TECHCCIBT,TECHCCIBT,Yes,Asynchronous,Enabled,Enabled,WL6E26,AB.9BFK.NTFY.WL6E,Normal,AB.WL6E26,Public Cloud
AB.9BFK.NTFY,OOIKN JIU,Achernar Limit Monitor,Achernar Limit Monitor,"Full App Retire, Mainframe",Consumer,9BFK,Remote,Private PaaS,External,Internal Use,Yes,No,No,00= 0-30 Minutes,WL6E26,9BFK,TECHFIN,TECHCCIBT,TECHCCIBT,Yes,Asynchronous,Enabled,0,WL6E26,AB.9BFK.NTFY.WL6E,Normal,AB.WL6E26,Private PaaS
9AFK.8C.SYNC,Procyon API Gateway,Vega Authentication Service,Procyon API Gateway,"Private IaaS, Private PaaS",Producer,9AFK,Remote,Private IaaS,External,Public,Yes,Yes,No,04= 12 to 24 Hours,WL6EX2C,9AFK,TECHSEC,TECHOPS,TECHOPS,Yes,Synchronous,Enabled,0,WL6FR2D,9AFK.8C.SYNC.WL6F,Normal,9AFK.WL6FR2D,Private IaaS
9AFK.8C.SYNC,Procyon API Gateway,Vega Authentication Service,Vega Authentication Service,"Full App Retire, Mainframe",Consumer,8C,Remote,Public Cloud,Internal,Restricted,No,No,No,01= 30 Minutes to 2 Hours,WL6FR2D,8C,TECHCT,TECHOPS,TECHOPS,Yes,Synchronous,Enabled,Enabled,WL6FR2D,9AFK.8C.SYNC.WL6F,Normal,9AFK.WL6FR2D,Public Cloud
YZNP.RRDV.STAT,DFCeth - HUVY MIPKNVL ZYU,Antares Settlement Bus,DFCeth - HUVY MIPKNVL ZYU,"Private IaaS, Private PaaS",Producer,YZNP,Remote,Public Cloud,Internal,Confidential,No,No,No,04= 12 to 24 Hours,WRR2F,YZNP,TECHCT,TECHSEC,TECHSEC,No,Synchronous,0,0,WS26,YZNP.RRDV.STAT.WS26,0,YZNP.WS26,Public Cloud
YZNP.RRDV.STAT,DFCeth - HUVY MIPKNVL ZYU,Antares Settlement Bus,Antares Settlement Bus,"Full App Retire, Mainframe",Consumer,RRDV,Remote,Mainframe,Internal,Restricted,No,No,No,00= 0-30 Minutes,WS26,RRDV,TECHFIN,TECHSEC,TECHSEC,No,Synchronous,Enabled,0,WS26,YZNP.RRDV.STAT.WS26,0,YZNP.WS26,Mainframe
WX.RRSM.ACK,Deneb Message Router,Betelgeuse Event Streamer,Deneb Message Router,Private IaaS,Producer,WX,Remote,Mainframe,Internal,Internal Use,No,No,Yes,01= 30 Minutes to 2 Hours,WQX2C,WX,TECHCCIBT,TECHCORE,TECHCORE,No,Asynchronous,Enabled,Enabled,WL6FX2A,WX.RRSM.ACK.WL6F,0,WX.WL6FX2A,Mainframe
WX.RRSM.ACK,Deneb Message Router,Betelgeuse Event Streamer,Betelgeuse Event Streamer,Public Cloud,Consumer,RRSM,Remote,Mainframe,External,Public,No,No,No,05= 1 to 3 Days,WL6FX2A,RRSM,TECHRISK,TECHCORE,TECHCORE,No,Asynchronous,0,Enabled,WL6FX2A,WX.RRSM.ACK.WL6F,0,WX.WL6FX2A,Mainframe
TTRX.9BSM.ALERT,Saturn Compliance Monitor,DFCeth - HUVY MIPKNVL ZYU,Saturn Compliance Monitor,Mainframe,Producer,TTRX,Remote,Private PaaS,External,Restricted,No,No,No,03= 4:01 to 11:59 Hours,WL6GX2C,TTRX,TECHCT,TECHFIN,TECHFIN,No,Synchronous,0,0,WQ30,TTRX.9BSM.ALERT.WQ30,Normal,TTRX.WQ30,Private PaaS
TTRX.9BSM.ALERT,Saturn Compliance Monitor,DFCeth - HUVY MIPKNVL ZYU,DFCeth - HUVY MIPKNVL ZYU,Private PaaS,Consumer,9BSM,Remote,Private PaaS,Internal,Public,No,No,No,01= 30 Minutes to 2 Hours,WQ30,9BSM,TECHCCIBT,TECHFIN,TECHFIN,No,Synchronous,Enabled,Enabled,WQ30,TTRX.9BSM.ALERT.WQ30,Normal,TTRX.WQ30,Private PaaS
8BDV.PPRX.NTFY,Orion Data Warehouse,Mars Portfolio Tracker,Orion Data Warehouse,Mainframe,Producer,8BDV,Remote,Mainframe,External,Public,No,No,No,05= 1 to 3 Days,WL6FR2D,8BDV,TECHCT,TECHCT,TECHCT,Yes,Synchronous,0,Enabled,WR29,8BDV.PPRX.NTFY.WR29,Normal,8BDV.WR29,Mainframe
8BDV.PPRX.NTFY,Orion Data Warehouse,Mars Portfolio Tracker,Mars Portfolio Tracker,Private PaaS,Consumer,PPRX,Remote,Public Cloud,External,Internal Use,No,No,No,00= 0-30 Minutes,WR29,PPRX,TECHFIN,TECHCT,TECHCT,Yes,Synchronous,Enabled,0,WR29,8BDV.PPRX.NTFY.WR29,Normal,8BDV.WR29,Public Cloud
8ARX.8ASM.SYNC,Krypton Payment Gateway,PP Arcne VMU,Krypton Payment Gateway,Private IaaS,Producer,8ARX,Remote,Private PaaS,Internal,Public,No,No,No,01= 30 Minutes to 2 Hours,WL6E30,8ARX,TECHSEC,TECHSEC,TECHSEC,Yes,Synchronous,Enabled,0,WSX2B,8ARX.8ASM.SYNC.WSX2,Normal,8ARX.WSX2B,Private PaaS
8ARX.8ASM.SYNC,Krypton Payment Gateway,PP Arcne VMU,PP Arcne VMU,Public Cloud,Consumer,8ASM,Remote,Public Cloud,External,Public,Yes,Yes,No,02= 2 Hours to 4 Hours,WSX2B,8ASM,TECHRISK,TECHSEC,TECHSEC,Yes,Synchronous,0,0,WSX2B,8ARX.8ASM.SYNC.WSX2,Normal,8ARX.WSX2B,Public Cloud
CDSM.9AFK.RQST,Venus Client Onboarding,Procyon API Gateway,Venus Client Onboarding,"Full App Retire, Mainframe",Producer,CDSM,Remote,Mainframe,Internal,Public,No,Yes,No,00= 0-30 Minutes,WL6GX2C,CDSM,TECHRISK,TECHSEC,TECHSEC,Yes,Asynchronous,Enabled,Enabled,WL6EX2C,CDSM.9AFK.RQST.WL6E,Normal,CDSM.WL6EX2C,Mainframe
CDSM.9AFK.RQST,Venus Client Onboarding,Procyon API Gateway,Procyon API Gateway,"Private IaaS, Private PaaS",Consumer,9AFK,Remote,Private IaaS,External,Public,Yes,Yes,No,04= 12 to 24 Hours,WL6EX2C,9AFK,TECHSEC,TECHSEC,TECHSEC,Yes,Asynchronous,0,0,WL6EX2C,CDSM.9AFK.RQST.WL6E,0,CDSM.WL6EX2C,Private IaaS
SSLT.UVDV.EVT,Achernar Limit Monitor,Altair Reporting Engine,Achernar Limit Monitor,"Full App Retire, Mainframe",Producer,SSLT,Remote,Mainframe,Internal,Public,Yes,No,Yes,02= 2 Hours to 4 Hours,WRX2B,SSLT,TECHSEC,TECHCCIBT,TECHCCIBT,No,Asynchronous,Enabled,0,WS29,SSLT.UVDV.EVT.WS29,Normal,SSLT.WS29,Mainframe
SSLT.UVDV.EVT,Achernar Limit Monitor,Altair Reporting Engine,Altair Reporting Engine,Public Cloud,Consumer,UVDV,Remote,Mainframe,Internal,Internal Use,No,No,No,00= 0-30 Minutes,WS29,UVDV,TECHCCIBT,TECHCCIBT,TECHCCIBT,No,Asynchronous,Enabled,0,WS29,SSLT.UVDV.EVT.WS29,0,SSLT.WS29,Mainframe
9ANP.SSNP.ERR,Fomalhaut Market Data,PP Arcne VMU,Fomalhaut Market Data,Public Cloud,Producer,9ANP,Remote,Private IaaS,Internal,Confidential,No,No,No,01= 30 Minutes to 2 Hours,WL6E27,9ANP,TECHRISK,TECHCT,TECHCT,No,Asynchronous,Enabled,0,WL6EX2A,9ANP.SSNP.ERR.WL6E,0,9ANP.WL6EX2A,Private IaaS
9ANP.SSNP.ERR,Fomalhaut Market Data,PP Arcne VMU,PP Arcne VMU,Private IaaS,Consumer,SSNP,Remote,Mainframe,External,Restricted,Yes,No,No,05= 1 to 3 Days,WL6EX2A,SSNP,TECHOPS,TECHCT,TECHCT,No,Asynchronous,0,Enabled,WL6EX2A,9ANP.SSNP.ERR.WL6E,Normal,9ANP.WL6EX2A,Mainframe
9ASM.9ADV.SYNC,Aldebaran Rate Engine,Regulus Position Keeper,Aldebaran Rate Engine,Mainframe,Producer,9ASM,Remote,Mainframe,Internal,Public,No,No,Yes,01= 30 Minutes to 2 Hours,WS27,9ASM,TECHFIN,TECHSEC,TECHSEC,Yes,Asynchronous,0,0,WL6EX2B,9ASM.9ADV.SYNC.WL6E,Normal,9ASM.WL6EX2B,Mainframe
9ASM.9ADV.SYNC,Aldebaran Rate Engine,Regulus Position Keeper,Regulus Position Keeper,"Private IaaS, Private PaaS",Consumer,9ADV,Remote,Private IaaS,Internal,Public,No,No,Yes,00= 0-30 Minutes,WL6EX2B,9ADV,TECHRISK,TECHSEC,TECHSEC,Yes,Asynchronous,0,Enabled,WL6EX2B,9ASM.9ADV.SYNC.WL6E,0,9ASM.WL6EX2B,Private IaaS
8ALT.9ANP.EVT,Hdc - Hdxknvlr Kavk & Hncvympqf,Fomalhaut Market Data,Hdc - Hdxknvlr Kavk & Hncvympqf,Private IaaS,Producer,8ALT,Local,Mainframe,External,Restricted,No,No,Yes,05= 1 to 3 Days,WL6E27,8ALT,TECHRISK,TECHCT,TECHCT,No,Synchronous,0,0,,,Normal,,Mainframe
8ALT.9ANP.EVT,Hdc - Hdxknvlr Kavk & Hncvympqf,Fomalhaut Market Data,Fomalhaut Market Data,Public Cloud,Consumer,9ANP,Local,Private IaaS,Internal,Confidential,No,No,No,01= 30 Minutes to 2 Hours,WL6E27,9ANP,TECHRISK,TECHCT,TECHCT,No,Synchronous,0,0,,,0,,Private IaaS
WXLT.CDRX.CTRL,Arcturus Cache Service,Orion Data Warehouse,Arcturus Cache Service,"Full App Retire, Mainframe",Producer,WXLT,Remote,Private PaaS,External,Confidential,No,No,No,01= 30 Minutes to 2 Hours,WL6GR2D,WXLT,TECHCT,TECHSEC,TECHSEC,Yes,Synchronous,0,Enabled,WQR2C,WXLT.CDRX.CTRL.WQR2,Normal,WXLT.WQR2C,Private PaaS
WXLT.CDRX.CTRL,Arcturus Cache Service,Orion Data Warehouse,Orion Data Warehouse,Private IaaS,Consumer,CDRX,Remote,Private IaaS,External,Restricted,No,No,No,03= 4:01 to 11:59 Hours,WQR2C,CDRX,TECHSEC,TECHSEC,TECHSEC,Yes,Synchronous,0,0,WQR2C,WXLT.CDRX.CTRL.WQR2,0,WXLT.WQR2C,Private IaaS
SS.8ASM.SYNC,Regulus Position Keeper,PP Arcne VMU,Regulus Position Keeper,Private IaaS,Producer,SS,Remote,Mainframe,External,Confidential,Yes,No,No,05= 1 to 3 Days,WRX2A,SS,TECHCT,TECHSEC,TECHSEC,Yes,Synchronous,Enabled,Enabled,WSX2B,SS.8ASM.SYNC.WSX2,Normal,SS.WSX2B,Mainframe
SS.8ASM.SYNC,Regulus Position Keeper,PP Arcne VMU,PP Arcne VMU,Public Cloud,Consumer,8ASM,Remote,Public Cloud,External,Public,Yes,Yes,No,02= 2 Hours to 4 Hours,WSX2B,8ASM,TECHRISK,TECHSEC,TECHSEC,Yes,Synchronous,0,0,WSX2B,SS.8ASM.SYNC.WSX2,0,SS.WSX2B,Public Cloud
SSFK.GH.RPT,Fomalhaut Market Data,Procyon API Gateway,Fomalhaut Market Data,"Private IaaS, Private PaaS",Producer,SSFK,Remote,Mainframe,Internal,Internal Use,No,Yes,No,01= 30 Minutes to 2 Hours,WL6E27,SSFK,TECHCCIBT,TECHRISK,TECHRISK,Yes,Asynchronous,Enabled,Enabled,WL6EX2C,SSFK.GH.RPT.WL6E,0,SSFK.WL6EX2C,Mainframe
SSFK.GH.RPT,Fomalhaut Market Data,Procyon API Gateway,Procyon API Gateway,Mainframe,Consumer,GH,Remote,Public Cloud,Internal,Internal Use,No,No,No,02= 2 Hours to 4 Hours,WL6EX2C,GH,TECHCT,TECHRISK,TECHRISK,Yes,Asynchronous,0,0,WL6EX2C,SSFK.GH.RPT.WL6E,0,SSFK.WL6EX2C,Public Cloud
9BDV.TTNP.RQST,Hdc - Hdxknvlr Kavk & Hncvympqf,Mars Portfolio Tracker,Hdc - Hdxknvlr Kavk & Hncvympqf,Private IaaS,Producer,9BDV,Remote,Private PaaS,Internal,Confidential,No,No,No,02= 2 Hours to 4 Hours,WL6GX2C,9BDV,TECHCT,TECHPAY,TECHPAY,No,Asynchronous,Enabled,0,WL6F27,9BDV.TTNP.RQST.WL6F,0,9BDV.WL6F27,Private PaaS
9BDV.TTNP.RQST,Hdc - Hdxknvlr Kavk & Hncvympqf,Mars Portfolio Tracker,Mars Portfolio Tracker,"Full App Retire, Mainframe",Consumer,TTNP,Remote,Private IaaS,External,Public,No,No,No,02= 2 Hours to 4 Hours,WL6F27,TTNP,TECHFIN,TECHPAY,TECHPAY,No,Asynchronous,0,Enabled,WL6F27,9BDV.TTNP.RQST.WL6F,0,9BDV.WL6F27,Private IaaS
PPLT.UVNP.CMD,Jupiter Order Management,Rigel Batch Processor,Jupiter Order Management,Mainframe,Producer,PPLT,Remote,Private IaaS,External,Restricted,No,No,No,04= 12 to 24 Hours,WL6EX2C,PPLT,TECHCCIBT,TECHCCIBT,TECHCCIBT,Yes,Synchronous,Enabled,Enabled,WL6GX2C,PPLT.UVNP.CMD.WL6G,0,PPLT.WL6GX2C,Private IaaS
PPLT.UVNP.CMD,Jupiter Order Management,Rigel Batch Processor,Rigel Batch Processor,Mainframe,Consumer,UVNP,Remote,Public Cloud,Internal,Restricted,No,No,No,04= 12 to 24 Hours,WL6GX2C,UVNP,TECHOPS,TECHCCIBT,TECHCCIBT,Yes,Synchronous,Enabled,0,WL6GX2C,PPLT.UVNP.CMD.WL6G,Normal,PPLT.WL6GX2C,Public Cloud
ABFK.ABDV.CMD,PP Arcne VMU,Neptune Risk Analytics,PP Arcne VMU,Public Cloud,Producer,ABFK,Local,Private IaaS,External,Restricted,No,No,No,03= 4:01 to 11:59 Hours,WR29,ABFK,TECHSEC,TECHCORE,TECHCORE,Yes,Asynchronous,0,Enabled,,,0,,Private IaaS
ABFK.ABDV.CMD,PP Arcne VMU,Neptune Risk Analytics,Neptune Risk Analytics,Private PaaS,Consumer,ABDV,Local,Public Cloud,Internal,Public,No,No,No,05= 1 to 3 Days,WR29,ABDV,TECHRISK,TECHCORE,TECHCORE,Yes,Asynchronous,0,Enabled,,,0,,Public Cloud
CDLT.UVRX.CMD,Pluto Fraud Detection,Vega Authentication Service,Pluto Fraud Detection,"Private IaaS, Private PaaS",Producer,CDLT,Remote,Mainframe,External,Internal Use,No,Yes,Yes,02= 2 Hours to 4 Hours,WL6FX2C,CDLT,TECHCT,TECHCCIBT,TECHCCIBT,No,Asynchronous,0,Enabled,WSR2D,CDLT.UVRX.CMD.WSR2,0,CDLT.WSR2D,Mainframe
CDLT.UVRX.CMD,Pluto Fraud Detection,Vega Authentication Service,Vega Authentication Service,Public Cloud,Consumer,UVRX,Remote,Private IaaS,Internal,Confidential,No,No,Yes,00= 0-30 Minutes,WSR2D,UVRX,TECHOPS,TECHCCIBT,TECHCCIBT,No,Asynchronous,0,Enabled,WSR2D,CDLT.UVRX.CMD.WSR2,Normal,CDLT.WSR2D,Private IaaS
YZSM.GHSM.BATCH,Regulus Position Keeper,Antares Settlement Bus,Regulus Position Keeper,"Private IaaS, Private PaaS",Producer,YZSM,Remote,Mainframe,Internal,Public,No,No,No,05= 1 to 3 Days,WL6EX2B,YZSM,TECHOPS,TECHOPS,TECHOPS,No,Asynchronous,Enabled,0,WL6E30,YZSM.GHSM.BATCH.WL6E,Normal,YZSM.WL6E30,Mainframe
YZSM.GHSM.BATCH,Regulus Position Keeper,Antares Settlement Bus,Antares Settlement Bus,"Private IaaS, Private PaaS",Consumer,GHSM,Remote,Private IaaS,Internal,Internal Use,No,Yes,No,04= 12 to 24 Hours,WL6E30,GHSM,TECHFIN,TECHOPS,TECHOPS,No,Asynchronous,Enabled,0,WL6E30,YZSM.GHSM.BATCH.WL6E,Normal,YZSM.WL6E30,Private IaaS
WXRX.8ADV.RPT,Betelgeuse Event Streamer,Mercury Trade Settlement,Betelgeuse Event Streamer,Mainframe,Producer,WXRX,Remote,Private PaaS,External,Public,No,Yes,No,05= 1 to 3 Days,WRX2A,WXRX,TECHFIN,TECHPAY,TECHPAY,No,Asynchronous,Enabled,0,WQ27,WXRX.8ADV.RPT.WQ27,Normal,WXRX.WQ27,Private PaaS
WXRX.8ADV.RPT,Betelgeuse Event Streamer,Mercury Trade Settlement,Mercury Trade Settlement,"Full App Retire, Mainframe",Consumer,8ADV,Remote,Mainframe,External,Restricted,Yes,Yes,No,02= 2 Hours to 4 Hours,WQ27,8ADV,TECHCCIBT,TECHPAY,TECHPAY,No,Asynchronous,Enabled,0,WQ27,WXRX.8ADV.RPT.WQ27,Normal,WXRX.WQ27,Mainframe
SSFK.TTSM.ERR,Fomalhaut Market Data,Mercury Trade Settlement,Fomalhaut Market Data,"Private IaaS, Private PaaS",Producer,SSFK,Remote,Mainframe,Internal,Internal Use,No,Yes,No,01= 30 Minutes to 2 Hours,WL6E27,SSFK,TECHCCIBT,TECHFIN,TECHFIN,Yes,Asynchronous,0,0,WL6ER2A,SSFK.TTSM.ERR.WL6E,Normal,SSFK.WL6ER2A,Mainframe
SSFK.TTSM.ERR,Fomalhaut Market Data,Mercury Trade Settlement,Mercury Trade Settlement,"Full App Retire, Mainframe",Consumer,TTSM,Remote,Public Cloud,External,Confidential,No,No,No,03= 4:01 to 11:59 Hours,WL6ER2A,TTSM,TECHCCIBT,TECHFIN,TECHFIN,Yes,Asynchronous,0,Enabled,WL6ER2A,SSFK.TTSM.ERR.WL6E,0,SSFK.WL6ER2A,Public Cloud
8CNP.IJ.NTFY,Arcturus Cache Service,Achernar Limit Monitor,Arcturus Cache Service,Public Cloud,Producer,8CNP,Remote,Mainframe,Internal,Confidential,Yes,No,No,04= 12 to 24 Hours,WL6GR2C,8CNP,TECHSEC,TECHOPS,TECHOPS,No,Asynchronous,0,0,WL6EX2B,8CNP.IJ.NTFY.WL6E,0,8CNP.WL6EX2B,Mainframe
8CNP.IJ.NTFY,Arcturus Cache Service,Achernar Limit Monitor,Achernar Limit Monitor,"Private IaaS, Private PaaS",Consumer,IJ,Remote,Private IaaS,External,Confidential,No,No,No,00= 0-30 Minutes,WL6EX2B,IJ,TECHOPS,TECHOPS,TECHOPS,No,Asynchronous,Enabled,Enabled,WL6EX2B,8CNP.IJ.NTFY.WL6E,0,8CNP.WL6EX2B,Private IaaS
WXFK.8ADV.RPT,Polaris Config Manager,Mercury Trade Settlement,Polaris Config Manager,Private PaaS,Producer,WXFK,Remote,Mainframe,Internal,Confidential,No,No,No,03= 4:01 to 11:59 Hours,WSX2B,WXFK,TECHFIN,TECHPAY,TECHPAY,Yes,Asynchronous,Enabled,Enabled,WQ27,WXFK.8ADV.RPT.WQ27,0,WXFK.WQ27,Mainframe
WXFK.8ADV.RPT,Polaris Config Manager,Mercury Trade Settlement,Mercury Trade Settlement,"Full App Retire, Mainframe",Consumer,8ADV,Remote,Mainframe,External,Restricted,Yes,Yes,No,02= 2 Hours to 4 Hours,WQ27,8ADV,TECHCCIBT,TECHPAY,TECHPAY,Yes,Asynchronous,Enabled,0,WQ27,WXFK.8ADV.RPT.WQ27,Normal,WXFK.WQ27,Mainframe
8ASM.WXSM.ALERT,PP Arcne VMU,Capella Audit Logger,PP Arcne VMU,Public Cloud,Producer,8ASM,Remote,Public Cloud,External,Public,Yes,Yes,No,02= 2 Hours to 4 Hours,WSX2B,8ASM,TECHRISK,TECHCCIBT,TECHCCIBT,Yes,Asynchronous,0,0,WS26,8ASM.WXSM.ALERT.WS26,0,8ASM.WS26,Public Cloud
8ASM.WXSM.ALERT,PP Arcne VMU,Capella Audit Logger,Capella Audit Logger,Mainframe,Consumer,WXSM,Remote,Private PaaS,External,Public,No,Yes,No,02= 2 Hours to 4 Hours,WS26,WXSM,TECHRISK,TECHCCIBT,TECHCCIBT,Yes,Asynchronous,0,Enabled,WS26,8ASM.WXSM.ALERT.WS26,0,8ASM.WS26,Private PaaS
EF.EFNP.DAT,Altair Reporting Engine,Betelgeuse Event Streamer,Altair Reporting Engine,Mainframe,Producer,EF,Remote,Public Cloud,External,Internal Use,Yes,No,No,04= 12 to 24 Hours,WL6ER2A,EF,TECHFIN,TECHPAY,TECHPAY,Yes,Synchronous,0,Enabled,WQR2C,EF.EFNP.DAT.WQR2,Normal,EF.WQR2C,Public Cloud
EF.EFNP.DAT,Altair Reporting Engine,Betelgeuse Event Streamer,Betelgeuse Event Streamer,"Full App Retire, Mainframe",Consumer,EFNP,Remote,Private IaaS,External,Internal Use,No,No,No,05= 1 to 3 Days,WQR2C,EFNP,TECHFIN,TECHPAY,TECHPAY,Yes,Synchronous,0,Enabled,WQR2C,EF.EFNP.DAT.WQR2,0,EF.WQR2C,Private IaaS
9BLT.8ADV.RPT,OOIKN JIU,Mercury Trade Settlement,OOIKN JIU,Private PaaS,Producer,9BLT,Remote,Public Cloud,Internal,Internal Use,No,No,No,02= 2 Hours to 4 Hours,WL6FX2B,9BLT,TECHCCIBT,TECHSEC,TECHSEC,No,Synchronous,Enabled,Enabled,WQ27,9BLT.8ADV.RPT.WQ27,0,9BLT.WQ27,Public Cloud
9BLT.8ADV.RPT,OOIKN JIU,Mercury Trade Settlement,Mercury Trade Settlement,"Full App Retire, Mainframe",Consumer,8ADV,Remote,Mainframe,External,Restricted,Yes,Yes,No,02= 2 Hours to 4 Hours,WQ27,8ADV,TECHCCIBT,TECHSEC,TECHSEC,No,Synchronous,0,Enabled,WQ27,9BLT.8ADV.RPT.WQ27,Normal,9BLT.WQ27,Mainframe
ABDV.PPLT.EVT,Neptune Risk Analytics,Jupiter Order Management,Neptune Risk Analytics,Private PaaS,Producer,ABDV,Remote,Public Cloud,Internal,Public,No,No,No,05= 1 to 3 Days,WR29,ABDV,TECHRISK,TECHFIN,TECHFIN,No,Synchronous,0,Enabled,WL6EX2C,ABDV.PPLT.EVT.WL6E,Normal,ABDV.WL6EX2C,Public Cloud
ABDV.PPLT.EVT,Neptune Risk Analytics,Jupiter Order Management,Jupiter Order Management,Mainframe,Consumer,PPLT,Remote,Private IaaS,External,Restricted,No,No,No,04= 12 to 24 Hours,WL6EX2C,PPLT,TECHCCIBT,TECHFIN,TECHFIN,No,Synchronous,0,0,WL6EX2C,ABDV.PPLT.EVT.WL6E,Normal,ABDV.WL6EX2C,Private IaaS
PP.8ALT.BATCH,Mercury Trade Settlement,Hdc - Hdxknvlr Kavk & Hncvympqf,Mercury Trade Settlement,Private IaaS,Producer,PP,Remote,Mainframe,Internal,Restricted,No,No,No,04= 12 to 24 Hours,WL6F31,PP,TECHSEC,TECHPAY,TECHPAY,No,Synchronous,Enabled,Enabled,WL6E27,PP.8ALT.BATCH.WL6E,0,PP.WL6E27,Mainframe
PP.8ALT.BATCH,Mercury Trade Settlement,Hdc - Hdxknvlr Kavk & Hncvympqf,Hdc - Hdxknvlr Kavk & Hncvympqf,Private IaaS,Consumer,8ALT,Remote,Mainframe,External,Restricted,No,No,Yes,05= 1 to 3 Days,WL6E27,8ALT,TECHRISK,TECHPAY,TECHPAY,No,Synchronous,0,Enabled,WL6E27,PP.8ALT.BATCH.WL6E,0,PP.WL6E27,Mainframe
GHRX.ABSM.RQST,Regulus Position Keeper,Hdc - Hdxknvlr Kavk & Hncvympqf,Regulus Position Keeper,Mainframe,Producer,GHRX,Remote,Private IaaS,External,Confidential,Yes,No,No,01= 30 Minutes to 2 Hours,WS29,GHRX,TECHOPS,TECHPAY,TECHPAY,No,Synchronous,0,Enabled,WQ27,GHRX.ABSM.RQST.WQ27,0,GHRX.WQ27,Private IaaS
GHRX.ABSM.RQST,Regulus Position Keeper,Hdc - Hdxknvlr Kavk & Hncvympqf,Hdc - Hdxknvlr Kavk & Hncvympqf,Private PaaS,Consumer,ABSM,Remote,Public Cloud,Internal,Internal Use,Yes,No,No,02= 2 Hours to 4 Hours,WQ27,ABSM,TECHSEC,TECHPAY,TECHPAY,No,Synchronous,Enabled,Enabled,WQ27,GHRX.ABSM.RQST.WQ27,Normal,GHRX.WQ27,Public Cloud
TTLT.EFLT.RESP,Neptune Risk Analytics,Polaris Config Manager,Neptune Risk Analytics,Private IaaS,Producer,TTLT,Local,Private IaaS,External,Public,No,No,Yes,04= 12 to 24 Hours,WL6ER2F,TTLT,TECHCCIBT,TECHOPS,TECHOPS,No,Synchronous,Enabled,Enabled,,,Normal,,Private IaaS
